SalePrice,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MiscVal,MSZoning,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MiscFeature,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,House_Age,Remod_Age,Garage_Age
118400,59.0,8263,0.0,0,1012,1012,1012,0,1012,0,1,0,2,6,1,1,308,0,22,0,RM,None,Reg,Bnk,Inside,Mod,IDOTRR,Norm,1Fam,1Story,Gable,BrkFace,BrkFace,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,30,6,5,101,71,101.0
212900,84.0,10084,196.0,24,1528,1552,1552,0,1552,0,2,0,3,7,0,3,782,144,20,0,RL,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,New,Partial,20,7,5,16,15,16.0
112000,0.0,8926,0.0,0,672,672,960,0,960,0,1,0,3,5,0,1,288,64,0,0,RL,None,IR1,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,Gable,AsbShng,AsbShng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,None,Basment,Unf,TA,TA,Y,MnPrv,None,COD,Abnorml,20,4,3,65,0,65.0
118000,50.0,9405,0.0,0,698,698,698,0,698,0,1,0,2,4,0,0,0,0,200,0,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,None,TA,Ex,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,WD,Normal,20,5,9,74,13,0.0
163900,0.0,9125,170.0,0,384,384,812,670,1482,0,2,1,3,7,1,2,392,100,25,0,RL,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,Gable,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,80,7,5,29,0,29.0
115000,60.0,10434,0.0,0,1005,1005,1005,0,1005,0,1,0,2,5,1,2,672,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,Fa,Typ,TA,Detchd,Unf,Fa,Fa,Y,None,None,WD,Normal,20,4,5,66,0,44.0
174000,53.0,3684,130.0,0,1373,1373,1555,0,1555,0,2,0,2,7,1,3,660,143,20,0,RL,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,120,7,5,14,0,14.0
215000,59.0,11796,0.0,0,847,847,847,1112,1959,0,2,1,4,8,1,2,434,100,48,0,RL,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,WD,Normal,60,7,5,17,16,17.0
140000,60.0,7200,180.0,936,0,936,936,0,936,1,1,0,2,4,0,2,672,49,0,0,RM,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Duplex,SFoyer,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,90,5,5,41,0,41.0
135000,65.0,7804,0.0,622,500,1122,1328,653,1981,1,2,0,4,7,2,2,576,431,44,0,RL,None,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,Gable,WdShing,Plywood,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,TA,Detchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,50,4,3,93,71,40.0
93500,63.0,10712,0.0,212,762,974,974,0,974,0,1,0,3,5,0,0,0,0,28,0,RL,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,MnPrv,None,Oth,Abnorml,20,5,5,30,29,0.0
117500,90.0,9900,0.0,0,1008,1008,1178,1032,2210,0,2,0,5,8,0,1,205,0,48,0,RM,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasW,TA,Y,SBrkr,Fa,Typ,None,Detchd,Unf,Fa,TA,N,None,None,WD,Normal,70,6,4,141,71,91.0
239500,80.0,9828,0.0,584,544,1128,1142,878,2020,0,2,1,3,8,1,2,466,0,155,0,RL,None,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,8,5,26,0,26.0
169000,57.0,8773,0.0,0,916,916,916,684,1600,0,2,1,3,7,1,2,460,100,38,0,RL,None,IR1,HLS,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,6,5,24,0,24.0
102000,60.0,6180,0.0,0,960,960,986,0,986,0,1,0,2,5,1,1,180,0,128,0,RM,None,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,30,6,5,95,71,95.0
119000,80.0,9600,0.0,280,752,1032,1032,220,1252,0,1,0,3,6,0,1,288,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Abnorml,50,6,5,71,0,71.0
94000,54.0,6342,0.0,0,780,780,780,240,1020,0,1,0,2,6,0,0,0,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1.5Fin,Gable,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,N,SBrkr,TA,Typ,None,None,None,None,None,N,None,None,WD,Normal,50,5,8,146,25,0.0
196000,0.0,9819,0.0,1567,0,1567,1567,0,1567,1,2,0,2,5,2,2,714,264,32,0,RL,None,IR1,Lvl,Inside,Mod,Mitchel,Norm,1Fam,1Story,Gable,Plywood,ImStucc,None,TA,TA,PConc,TA,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,6,5,44,0,44.0
139000,60.0,7350,0.0,852,100,952,952,0,952,1,1,0,2,4,0,2,840,0,0,0,RL,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,COD,Abnorml,20,5,7,70,0,33.0
80000,0.0,9000,0.0,288,718,1006,1006,0,1006,0,1,0,3,5,0,0,0,0,24,0,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,Wd Sdng,Plywood,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,WD,Normal,20,5,3,62,0,0.0
80000,60.0,12180,0.0,348,324,672,672,252,924,1,1,0,2,5,0,1,280,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,2fmCon,1.5Fin,Gable,MetalSd,MetalSd,None,TA,Fa,BrkTil,Gd,TA,No,BLQ,Unf,Grav,Fa,N,FuseA,Fa,Typ,None,Detchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,190,4,4,80,71,80.0
149000,52.0,6240,0.0,0,1042,1042,1042,534,1576,0,1,0,3,8,1,1,225,0,0,0,RM,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,WD,Family,50,5,6,93,71,93.0
180000,0.0,11200,85.0,1258,40,1298,1298,0,1298,1,2,0,3,5,1,2,403,165,26,0,RL,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,Wd Sdng,Wd Shng,BrkFace,Gd,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,6,5,36,0,36.0
174500,75.0,12000,0.0,275,429,704,860,704,1564,0,1,1,3,7,1,1,234,0,0,0,RL,None,Reg,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,2Story,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,Fa,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,70,7,7,80,71,80.0
116900,0.0,5700,0.0,0,572,572,572,539,1111,0,1,0,2,5,1,1,288,0,0,0,RM,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,50,7,7,95,71,39.0
143000,50.0,9000,0.0,624,26,650,832,650,1482,0,1,0,3,7,0,2,324,0,0,0,RM,None,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,2Story,Hip,VinylSd,VinylSd,None,TA,Gd,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,70,7,9,101,33,91.0
149900,134.0,17755,132.0,176,1290,1466,1466,0,1466,0,1,1,3,6,2,2,528,0,140,0,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Fa,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,20,5,4,62,0,62.0
120500,0.0,5890,0.0,538,278,816,816,0,816,0,1,0,2,5,0,1,432,0,0,0,RM,None,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,Gd,Gd,BrkTil,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,30,6,8,91,14,19.0
179900,85.0,9350,0.0,633,586,1219,1265,0,1265,0,2,0,3,6,1,2,502,0,92,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,Gable,BrkFace,BrkFace,None,TA,Gd,PConc,TA,TA,Gd,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,MnPrv,None,WD,Normal,80,5,8,56,22,56.0
230000,34.0,5001,166.0,904,410,1314,1314,0,1314,1,2,0,2,6,1,2,626,172,62,0,RL,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,120,7,5,14,13,13.0
235128,92.0,11932,186.0,0,1580,1580,1580,0,1580,0,2,0,3,7,0,3,830,0,24,0,RL,None,Reg,Lvl,FR2,Gtl,Somerst,Feedr,1Fam,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,ConLD,Partial,20,8,5,14,13,13.0
185000,76.0,9120,270.0,442,459,901,943,933,1876,0,2,1,4,8,1,2,540,0,69,0,RL,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,Hip,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,Gd,TA,Y,None,None,WD,Normal,60,6,6,47,0,47.0
146000,24.0,2280,0.0,311,544,855,855,601,1456,0,2,1,3,7,1,2,440,26,0,0,RL,None,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,2Story,Gable,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Fa,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,160,6,5,43,0,43.0
129000,109.0,8724,0.0,492,402,894,894,0,894,0,1,0,3,5,1,2,450,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Po,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,20,5,5,53,0,53.0
108959,60.0,12900,0.0,1198,0,1198,1258,0,1258,2,0,2,0,6,0,2,400,120,0,0,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Duplex,SFoyer,Gable,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,CarPort,Unf,Fa,TA,Y,None,None,WD,Alloca,90,4,4,52,0,52.0
194000,0.0,16157,0.0,680,289,1360,1432,0,1432,1,1,1,2,5,1,2,588,168,180,0,RL,None,IR1,Lvl,FR2,Gtl,Veenker,Feedr,1Fam,SLvl,Gable,Plywood,Plywood,None,TA,TA,PConc,Gd,TA,Gd,ALQ,Rec,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,80,5,7,43,0,43.0
233170,79.0,9541,268.0,0,1502,1502,1502,0,1502,0,2,0,3,7,0,2,644,0,114,0,RL,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,New,Partial,20,7,5,12,0,12.0
245350,64.0,10475,72.0,0,1694,1694,1694,0,1694,0,2,0,3,7,0,3,776,160,33,0,RL,None,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,8,5,13,0,13.0
173000,58.0,10852,0.0,786,173,959,959,712,1671,1,2,1,3,7,1,2,472,0,38,0,RL,None,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,6,5,21,0,21.0
235000,120.0,13728,0.0,626,501,1127,1236,872,2108,0,2,0,4,7,2,2,540,0,0,0,RL,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,2Story,Hip,Stucco,Stucco,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Basment,Unf,TA,TA,Y,None,None,WD,Normal,70,6,7,86,35,86.0
171000,76.0,9880,0.0,522,574,1096,1118,0,1118,1,1,0,3,6,1,1,358,203,0,0,RL,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,Gable,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Po,Attchd,Fin,TA,TA,Y,GdPrv,None,WD,Normal,80,6,6,44,0,44.0
171900,35.0,4017,0.0,0,625,625,625,625,1250,0,2,1,2,5,0,2,625,0,54,0,FV,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Fin,TA,TA,Y,None,None,WD,Normal,160,7,5,15,14,15.0
239000,80.0,16560,0.0,503,449,952,1170,1175,2345,0,2,1,4,9,1,2,360,0,0,0,RL,None,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,70,6,8,89,71,89.0
119500,37.0,6951,0.0,658,218,876,923,0,923,1,1,0,3,5,0,1,264,362,0,0,RL,None,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,Gable,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,20,5,5,37,36,37.0
115000,0.0,3950,0.0,468,350,818,818,406,1224,0,1,0,3,5,0,1,210,0,0,0,RM,Grvl,Reg,Bnk,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,None,None,WD,Normal,50,6,8,95,17,95.0
154900,54.0,7681,0.0,0,731,731,820,523,1343,0,1,1,3,7,1,1,186,192,0,0,RL,None,IR1,Lvl,FR2,Gtl,Crawfor,Norm,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,Fa,TA,Y,None,None,WD,Normal,50,5,6,100,71,100.0
93000,77.0,8335,0.0,0,0,0,1124,0,1124,0,1,0,3,5,1,0,0,0,36,0,RL,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,Slab,None,None,None,None,None,GasA,Gd,Y,SBrkr,TA,Min2,Gd,None,None,None,None,N,None,None,WD,Normal,20,5,5,67,0,0.0
250000,0.0,11170,0.0,1216,0,1216,1298,1216,2514,0,2,1,4,8,0,2,693,0,0,0,RL,None,IR2,Lvl,Corner,Gtl,Timber,Norm,1Fam,2Story,Gable,MetalSd,MetalSd,None,TA,TA,Wood,Gd,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,GdPrv,None,WD,Normal,60,7,5,31,30,31.0
120000,60.0,10800,0.0,821,299,1120,1130,0,1130,1,1,0,2,5,1,2,720,229,0,0,RL,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,Hip,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,30,5,6,101,71,51.0
95000,107.0,10615,0.0,440,538,978,1014,685,1699,1,2,0,3,7,0,2,420,0,74,0,RL,None,IR1,Bnk,Corner,Mod,OldTown,Artery,2fmCon,2Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Fa,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,CarPort,Unf,Fa,Fa,Y,None,None,WD,Abnorml,190,3,5,121,51,101.0
262000,89.0,12461,0.0,1456,168,1624,1624,0,1624,1,2,0,2,5,1,3,757,0,114,0,RL,None,Reg,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,1Story,Gable,ImStucc,ImStucc,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,GdPrv,None,WD,Normal,20,8,5,27,26,27.0
195000,68.0,8935,95.0,0,831,831,831,829,1660,0,2,1,3,7,0,2,493,144,68,0,RL,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,7,5,19,0,19.0
189000,60.0,7500,0.0,0,994,994,1028,776,1804,0,2,1,3,7,1,2,442,140,60,0,RL,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,7,5,22,0,22.0
174000,24.0,2645,456.0,0,776,776,764,677,1441,0,2,1,2,5,0,2,492,206,0,0,FV,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,160,8,5,22,21,22.0
125000,60.0,9600,0.0,0,702,702,842,630,1472,0,1,0,3,6,0,1,250,0,0,0,RM,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,Gambrel,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,Fa,P,GdWo,None,WD,Normal,50,5,8,96,27,96.0
158000,80.0,9364,143.0,371,292,663,663,689,1352,0,1,1,4,7,0,1,299,379,36,0,RL,None,Reg,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,MnPrv,None,WD,Normal,60,6,7,52,0,52.0
176000,51.0,8029,0.0,0,728,728,728,728,1456,0,2,1,3,8,0,2,400,100,24,0,RL,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,6,5,16,0,16.0
219210,58.0,14054,0.0,0,879,879,879,984,1863,0,2,1,4,9,1,3,660,100,17,0,RL,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,New,Partial,60,7,5,15,0,15.0
178000,70.0,9100,0.0,0,1212,1212,1212,0,1212,0,2,0,3,6,0,2,573,356,0,0,RL,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,7,5,20,0,20.0
148000,75.0,11235,51.0,547,504,1051,1382,0,1382,0,1,1,3,6,1,2,459,0,82,0,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Po,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,4,5,58,42,47.0
116050,71.0,9353,0.0,0,864,864,864,0,864,0,1,0,3,5,0,1,280,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,Shed,Oth,Abnorml,20,4,5,51,0,49.0
197900,80.0,10400,0.0,0,866,866,866,913,1779,0,2,1,3,6,0,2,546,198,36,0,RL,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,7,5,23,0,23.0
153500,78.0,10140,0.0,788,268,1056,1074,0,1074,1,1,1,3,6,0,2,495,0,88,0,RL,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,MnPrv,None,WD,Normal,20,5,6,46,0,46.0
107000,0.0,8900,0.0,1056,0,1056,1056,0,1056,1,1,0,2,5,0,1,384,0,42,0,RH,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,20,4,4,55,0,55.0
